--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Product :	CubeSat_1U
Date    :	Monday, 14 June 2021 18:02:22
Author  :	diego
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Component                                | Sub-Component                            | Area[m2]        | Volume[m3]      | Density[kg_m3]  | Mass[kg]        | Gx[mm]          | Gy[mm]          | Gz[mm]          | M1[kgxm2]       | M2[kgxm2]       | M3[kgxm2]       | IoxG[kgxm2]     | IoyG[kgxm2]     | IozG[kgxm2]     | IxyG[kgxm2]     | IxzG[kgxm2]     | IyzG[kgxm2]     | 
                                         | Boss-Extrude2                            | 1.44221e-005    | 9.67807e-010    | 1000.000        | 9.67807e-007    | -262.744        | -30.060         | 12.975          | 3.81931e-013    | 7.12464e-013    | 1.09077e-012    | 7.125e-013      | 3.819e-013      | 1.091e-012      | -2.916e-028     | 6.844e-029      | -6.634e-029     | 
                                         | Fillet1                                  | 1.31432e-005    | 8.86942e-010    | 1000.000        | 8.86942e-007    | -262.744        | -30.060         | 13.125          | 3.16577e-013    | 6.06886e-013    | 9.2016e-013     | 6.069e-013      | 3.166e-013      | 9.202e-013      | -2.417e-028     | 5.774e-029      | -5.597e-029     | 
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
NAUO26                                   |                                          | 2.76571e-006    | 2.95351e-010    | 1000.000        | 2.95351e-007    | -265.565        | -11.097         | 12.450          | 1.47942e-014    | 3.09043e-014    | 3.36432e-014    | 3.09e-014       | 1.479e-014      | 3.364e-014      | -1.129e-029     | 2.113e-030      | -2.046e-030     | 
NAUO28                                   |                                          | 2.76571e-006    | 2.95351e-010    | 1000.000        | 2.95351e-007    | -267.687        | -11.097         | 12.450          | 1.47942e-014    | 3.09043e-014    | 3.36432e-014    | 3.09e-014       | 1.479e-014      | 3.364e-014      | -1.129e-029     | 2.113e-030      | -2.046e-030     | 
NAUO17                                   |                                          | 2.76571e-006    | 2.95351e-010    | 1000.000        | 2.95351e-007    | -259.691        | -16.700         | 12.450          | 1.47942e-014    | 3.09043e-014    | 3.36432e-014    | 1.479e-014      | 3.09e-014       | 3.364e-014      | -2.01e-029      | 2.109e-030      | -2.046e-030     | 
NAUO75                                   |                                          | 0.000379776     | 1.468e-007      | 1000.000        | 0.0001468       | -270.599        | -40.387         | 12.942          | 1.20819e-009    | 1.82571e-009    | 2.98807e-009    | 1.209e-009      | 1.825e-009      | 2.988e-009      | 1.853e-011      | 2.383e-012      | -1.65e-011      | 
NAUO60                                   |                                          | 1.02085e-005    | 2.02027e-009    | 1000.000        | 2.02027e-006    | -268.653        | 12.449          | 12.650          | 3.63671e-013    | 8.35236e-013    | 9.55781e-013    | 3.637e-013      | 8.352e-013      | 9.558e-013      | -7.566e-028     | 5.99e-029       | -5.813e-029     | 
NAUO8                                    |                                          | 2.76571e-006    | 2.95351e-010    | 1000.000        | 2.95351e-007    | -266.465        | -26.563         | 12.450          | 1.47942e-014    | 3.09043e-014    | 3.36432e-014    | 3.09e-014       | 1.479e-014      | 3.364e-014      | -1.129e-029     | 2.113e-030      | -2.046e-030     | 
NAUO70                                   |                                          | 2.76571e-006    | 2.95351e-010    | 1000.000        | 2.95351e-007    | -270.591        | -8.367          | 12.450          | 1.47942e-014    | 3.09043e-014    | 3.36432e-014    | 3.09e-014       | 1.479e-014      | 3.364e-014      | -1.129e-029     | 2.113e-030      | -2.046e-030     | 
